id	text	category	image_url	source
mad_5	╰༼ ⋋ ‸ ⋌ ༽╯	donger		Donger List
mad_6	╭∩╮(ಠ۝ಠ)╭∩╮	donger		Donger List
mad_7	/╲/\╭༼ಥДಥ༽╮/\╱﻿\	donger		Donger List
mad_8	╰༼ •̀۝•́ ༽╯	donger		Donger List
mad_9	乁ʕ •̀ ۝ •́ ʔㄏ	donger		Donger List
mad_10	(っ-̶●̃益●̶̃)っ	donger		Donger List
mad_11	ᕕ(˵•̀෴•́˵)ᕗ	donger		Donger List
mad_12	ლ( ¤ 益 ¤ )┐	donger		Donger List
mad_13	/╲/\╭༼ * ಠ 益 ಠ * ༽╮/\╱﻿\	donger		Donger List
mad_14	୧( ͡ᵔ 益 ͡ᵔ )୨	donger		Donger List
mad_15	༼ •̀ ₒ •́ ༽	donger		Donger List
mad_16	(つ◉益◉)つ	donger		Donger List
mad_17	/╲╏•̀•̀۝•́•́╏╱﻿\	donger		Donger List
mad_18	ლ(ಠ益ಠლ)	donger		Donger List
mad_19	/( .□.) ︵╰(゜益゜)╯︵ /(.□. /)	donger		Donger List
mad_20	(┛ಠДಠ)┛彡┻━┻	donger		Donger List
mad_21	໒( ∗ ⇀ 3 ↼ ∗ )७	donger		Donger List
mad_22	乁║ ˙ 益 ˙ ║ㄏ	donger		Donger List
mad_23	凸( •̀ 3 •́ )凸	donger		Donger List
mad_24	ᕦ໒( ⊡ 益 ⊡ )७ᕤ	donger		Donger List
mad_25	[ : • 益 • : ]	donger		Donger List
mad_26	( ▀ 益 ▀ )	donger		Donger List
mad_27	(╬ ಠ益ಠ)	donger		Donger List
mad_28	ᕦ໒( ᴼ 益 ᴼ )७ᕤ	donger		Donger List
mad_29	༼    ಠ   ͟ʖ  ಠ   ༽	donger		Donger List
mad_30	໒( ˵ ° ۝ ° ˵ )७	donger		Donger List
mad_31	໒( ᓀ ‸ ᓂ )७	donger		Donger List
mad_32	║ * ರ Ĺ̯ ರ * ║	donger		Donger List
mad_33	[ﾉಠೃಠ]︻̷┻̿═━一	donger		Donger List
mad_34	†ヽ[ಠĹ̯ಠ]ノ	donger		Donger List
mad_35	╰༼=ಠਊಠ=༽╯	donger		Donger List
mad_36	༼ง=ಠ益ಠ=༽ง	donger		Donger List
mad_37	╚▒ᓀ▃ᓂ▒╝	donger		Donger List
mad_38	໒( , ್ ∧ ್ , )७	donger		Donger List
mad_39	ᕕ⁞ ್ ۝ ್ ⁞┘	donger		Donger List
mad_40	໒( : ͡☉ 〰 ͡☉ : )७	donger		Donger List
mad_41	o͡͡͡╮⁞ ˵ ᓀ ︿ ᓂ ˵ ⁞╭o͡͡͡	donger		Donger List
mad_42	⋋╏ ᓀ 〜 ᓂ ╏⋌	donger		Donger List
mad_43	[ ” ಠ ‸ ಠ ” ]	donger		Donger List
mad_44	໒( ˵☉ ͟ʖ ☉˵ )७	donger		Donger List
mad_45	ʕ ﹒︣ ᴥ ﹒︣ ʔ	donger		Donger List
mad_46	૮( ᵒ̌皿ᵒ̌ )ა	donger		Donger List
mad_47	(ఠ్ఠ ˓̭ ఠ్ఠ)	donger		Donger List
mad_48	ლ(ಠ益ಠ)ლ	donger		Donger List
mad_49	୧༼ ͡◕ д ◕͡ ༽୨	donger		Donger List
mad_50	└| ಠ ‸ ಠ |┘	donger		Donger List
mad_51	(╯°□°）╯︵ (\ . 0 .)\	donger		Donger List
mad_52	ლ( `Д’ ლ)	donger		Donger List
mad_53	╏つ ͜ಠ ‸ ͜ಠ ╏つ	donger		Donger List
mad_54	╰| ⁰ ෴ ⁰ |╯	donger		Donger List
mad_55	ヽ| ͡☉ ︿ ͡☉ |ノ⌒.	donger		Donger List
mad_56	୧⁞ ˵ ･ 益 ･ ˵ ⁞୨	donger		Donger List
mad_57	༼ ˵ ❛ 益 ❛ ˵ ༽	donger		Donger List
mad_58	[ ಠ □ ಠೃ ]	donger		Donger List
mad_59	( ✿ •̀ ‸ •́ ✿ )	donger		Donger List
mad_60	[ ಠ (oo) ಠ ]	donger		Donger List
mad_61	༼ ಠ ▃ ಠೃ ༽	donger		Donger List
mad_62	༼ ∗ •̀ (oo) •́ ∗ ༽	donger		Donger List
mad_63	c༼ ” ͡° ▃ °͡ ” ༽ᕤ	donger		Donger List
mad_64	໒( ˵ •̀ □ •́ ˵ )७	donger		Donger List
mad_65	へʕ ∗ ´ ۝ ´ ∗ ʔ┘	donger		Donger List
mad_66	┌໒( : ͡° д °͡ : )७┐	donger		Donger List
mad_67	੧(❛〜❛✿)੭	donger		Donger List
mad_68	୧༼ಠ益ರೃ༽୨	donger		Donger List
mad_69	┻━┻ ︵ヽ(`Д´)ﾉ︵ ┻━┻	donger		Donger List
magic_0	ᕙ(░ಥ╭͜ʖ╮ಥ░)━☆ﾟ.*･｡ﾟ	donger		Donger List
magic_1	╰( ⁰ ਊ ⁰ )━☆ﾟ.*･｡ﾟ	donger		Donger List
magic_2	(ﾉ◕ヮ◕)ﾉ*:･ﾟ✧	donger		Donger List
magic_3	╰(✿˙ᗜ˙)੭━☆ﾟ.*･｡ﾟ	donger		Donger List
magic_4	(つ˵•́ω•̀˵)つ━☆ﾟ.*･｡ﾟ҉̛༽̨҉҉ﾉ	donger		Donger List
magic_5	(つ◕౪◕)つ━☆ﾟ.*･｡ﾟ	donger		Donger List
magic_6	╰〳˵ ✖ Д ✖ ˵〵⊃━☆ﾟ.*･｡ﾟ	donger		Donger List
magic_7	༼∩ຈل͜ຈ༽つ━☆ﾟ.*･｡ﾟ	donger		Donger List
magic_8	. * ･ ｡ﾟ☆━੧༼ •́ ヮ •̀ ༽୨	donger		Donger List
magic_9	༼∩ •́ ヮ •̀ ༽⊃━☆ﾟ. * ･ ｡ﾟ	donger		Donger List
magic_10	(⊃｡•́‿•̀｡)⊃━☆ﾟ.*･｡ﾟ	donger		Donger List
magic_11	╰(•̀ 3 •́)━☆ﾟ.*･｡ﾟ	donger		Donger List
magic_12	ヽ༼ຈل͜ຈ༽⊃─☆*:・ﾟ	donger		Donger List
magic_13	ᕦ( ~ ◔ ᴥ ◔ ~ )੭━☆ﾟ.*･｡ﾟ	donger		Donger List
magic_14	ᕦ( ˵ ◕ д ◕ ˵ )੭━☆ﾟ.*･｡ﾟ	donger		Donger List
magic_15	o͡͡͡╮༼  ಠДಠ ༽╭o͡͡͡━☆ﾟ.*･｡ﾟ	donger		Donger List
magic_16	ᕦ( ✿ ⊙ ͜ʖ ⊙ ✿ )━☆ﾟ.*･｡ﾟ	donger		Donger List
magic_17	(∩｀-´)⊃━☆ﾟ.*･｡ﾟ	donger		Donger List
magic_18	༼∩✿ل͜✿༽⊃━☆ﾟ. * ･ ｡ﾟ	donger		Donger List
magic_19	༼∩☉ل͜☉༽⊃━☆ﾟ. * ･ ｡ﾟ	donger		Donger List
magic_20	╰( ͡° ͜ʖ ͡° )つ──☆*:・ﾟ	donger		Donger List
man_0	( ͡↑ ͜ʖ ͡↑)	donger		Donger List
man_1	୧( ಠ Д ಠ )୨	donger		Donger List
man_2	໒( ͡ᵔ ▾ ͡ᵔ )७	donger		Donger List
man_3	໒( • ͜ʖ • )७	donger		Donger List
man_4	୧( ಠ┏ل͜┓ಠ )୨	donger		Donger List
man_5	(   ͡°╭╮ʖ   ͡°)	donger		Donger List
man_6	໒( ݓ Ĺ̯ ݓ )७	donger		Donger List
man_7	໒( ಥ Ĺ̯ ಥ )७	donger		Donger List
man_8	໒( •̀ ╭ ͟ʖ╮ •́ )७	donger		Donger List
man_9	໒( ❛ั Ĺ̯ ❛ั )७	donger		Donger List
man_10	໒( * ͒ ʖ̫ ͒ * )७	donger		Donger List
man_11	໒( ” ͒ Ĺ̯ ͒ ” )७	donger		Donger List
man_12	୧( ⊚ ╭͜ʖ╮ ⊚ )୨	donger		Donger List
man_13	໒( ͡ᵔ ͜ʖ ͡ᵔ )७	donger		Donger List
man_14	໒( ิ Ĺ̯ ิ )७	donger		Donger List
man_15	( ◕ ʖ̯ ◕ )	donger		Donger List
man_16	໒( . ͡° ͟ʖ ͡° . )७┌∩┐	donger		Donger List
man_17	໒( ⊡ _ ⊡ )७	donger		Donger List
man_18	¯\_( ͠° ͟ʖ °͠ )_/¯	donger		Donger List
man_19	໒( ﹒ ͜ر ﹒ )७	donger		Donger List
man_20	└໒( ” x ͟ʖ x ” )७┘	donger		Donger List
man_21	໒( : ⊗ Ĺ̯ ⊗ : )७	donger		Donger List
man_22	໒( ☉ ͜ʖ ☉ )७	donger		Donger List
man_23	໒( ” ͠° ʖ̫ °͠ ” )७	donger		Donger List
man_24	໒( ˵☉ ͟ʖ ☉˵ )७	donger		Donger List
man_25	໒( ✿ ❛ ͜ʖ ❛ ✿ )७	donger		Donger List
man_26	c( ˵ ╥ ͟ʖ ╥ ˵ )੭	donger		Donger List
man_27	། ” ் ʖ̯ ் ” །	donger		Donger List
man_28	໒( ･ Ĺ̯ ･ )७	donger		Donger List
man_29	୧[ ˵ ͡ᵔ ͜ʟ ͡ᵔ ˵ ]୨	donger		Donger List
man_30	໒( , ⊙ Ĺ̯ ⊙ , )७	donger		Donger List
man_31	໒( = ಠ ◡ ಠ = )७	donger		Donger List
man_32	/╲/\╭[ ･ิ ʖ̫ ･ิ ]╮/\╱﻿\	donger		Donger List
meh_0	╏ ” ⊚ ͟ʖ ⊚ ” ╏	donger		Donger List
meh_1	(⁰ ◕〜◕ ⁰)	donger		Donger List
meh_2	┌། ☯ _ʖ ☯ །┐	donger		Donger List
meh_3	(╭ರ_⊙)	donger		Donger List
meh_4	(=ಠ ل͟ ಠ=)	donger		Donger List
meh_5	( ຈ ﹏ ຈ )	donger		Donger List
meh_6	/╲/\╭(˵◕╭ ͟ʖ╮◕˵)╮/\╱﻿\	donger		Donger List
meh_7	ヽ║ ˘ _ ˘ ║ノ	donger		Donger List
meh_8	། – _ – །	donger		Donger List
meh_9	( ‘_>’)	donger		Donger List
meh_10	┴┬┴┤･_･├┴┬┴	donger		Donger List
meh_11	⋋〳 ᵕ _ʖ ᵕ 〵⋌	donger		Donger List
meh_12	▐ ✪ _ ✪▐	donger		Donger List
meh_13	໒( ⊡ _ ⊡ )७	donger		Donger List
meh_14	/╲/\╭[ ⊙ 〜 ⊙ ]╮/\╱﻿\	donger		Donger List
meh_15	╏ ˵ ・ ͟ʖ ・ ˵ ╏	donger		Donger List
meh_16	༼ : ౦ ‸ ౦ : ༽	donger		Donger List
meh_17	¯\_(ツ)_/¯	donger		Donger List
meh_18	/╲/\╭[ ⌣ ︿ ⌣ ]╮/\╱﻿\	donger		Donger List
meh_19	( ˘ ▃ ˘ )	donger		Donger List
meh_20	┌[ O ʖ̯ O ]┐	donger		Donger List
meh_21	| . ☉ ~ ☉ . |	donger		Donger List
meh_22	╰╏ ◉ 〜 ◉ ╏╯	donger		Donger List
meh_23	╏ ◔ _̀ ◔ ╏	donger		Donger List
meh_24	ᕦ⁞ ˵ ͡◕ ╭ ͟ʖ╮ ◕͡ ˵ ⁞ᕤ	donger		Donger List
meh_25	┌| ◔ ▃ ◔ |┐	donger		Donger List
meh_26	( ੭눈 _ 눈 )੭	donger		Donger List
meh_27	乁། * ❛ ͟ʖ ❛ * །ㄏ	donger		Donger List
meh_28	໒( ･ Ĺ̯ ･ )७	donger		Donger List
meh_29	乁⁞ ◑ ͜ر ◑ ⁞ㄏ	donger		Donger List
meh_30	༼ ~ ͡■ _ ■͡ ~ ༽	donger		Donger List
meh_31	(ºل͟º)	donger		Donger List
meh_32	┌∩┐༼ ºل͟º ༽┌∩┐	donger		Donger List
meh_33	(งಠ_ಠ)ง	donger		Donger List
meh_34	༼ノಠل͟ಠ༽ノ ︵ ┻━┻	donger		Donger List
meh_35	乁( ◔ ౪◔)ㄏ	donger		Donger List
meh_36	┻━┻ ︵﻿ ¯\ (ツ)/¯ ︵ ┻━┻	donger		Donger List
mob_0	ヽ༼ ☯‿☯༼ ಠ益ಠ༽◕ل͜◕༽つ	donger		Donger List
mob_1	༼ ºل͟º༼ ºل͟º ༽ºل͟º ༽ºل͟º ༽	donger		Donger List
mob_2	༼ ºل͟º༼ ºل͟º(  ͡°  ͜ʖ  ͡°)ºل͟º ༽ºل͟º ༽	donger		Donger List
mob_3	(-(-(-_-)-)-)	donger		Donger List
mob_4	༼ ºل͟º༼ ºل͟º༽	donger		Donger List
mob_5	ʕ•̫͡•ʕ̫͡ʕ•͓͡•ʔ-̫͡-ʕ•̫͡•ʔ̫͡ʔ-̫͡-ʔ	donger		Donger List
mob_6	༼୨༼ ºل͟º ༽୧༽	donger		Donger List
mob_7	ヽ༼ ʘ̚ل͜ʘ̚༼◕_◕༽◉_◔ ༽ﾉ	donger		Donger List
mob_8	ヽ༼ ຈل͜ຈ༼ ▀̿̿Ĺ̯̿̿▀̿ ̿༽Ɵ͆ل͜Ɵ͆ ༽ﾉ	donger		Donger List
monocle_0	ᕙ〳 ರ ︿ ರೃ 〵ᕗ	donger		Donger List
monocle_1	( ರ Ĺ̯ ರೃ )	donger		Donger List
monocle_2	(╭ರ_⊙)	donger		Donger List
monocle_3	(╭ರᴥ•́)	donger		Donger List
monocle_4	╰〳 ಠ 益 ಠೃ 〵╯	donger		Donger List
monocle_5	(╭ರ_•́)	donger		Donger List
monocle_6	/╲/\╭( ಠ □ ಠೃ )╮/\╱﻿\	donger		Donger List
monocle_7	/╲/\╭⁞ ರ ͜ʖ ರೃ ⁞╮/\╱﻿\	donger		Donger List
monocle_8	ᕙ໒( ˵ ಠ ╭͜ʖ╮ ಠೃ ˵ )७ᕗ	donger		Donger List
monocle_9	/╲/\╭( . ರ ل ರೃ . )╮/\╱﻿\	donger		Donger List
monocle_10	༼ ಠ ▃ ಠೃ ༽	donger		Donger List
monocle_11	୧༼ಠ益ರೃ༽୨	donger		Donger List
music_0	(✿ ◕ᗜ◕)━♫.*･｡ﾟ	donger		Donger List
music_1	ᕕ(⌐■_■)ᕗ ♪♬	donger		Donger List
music_2	♪~ ᕕ( ᐛ )ᕗ	donger		Donger List
music_3	♪Ocopycopied	donger		Donger List
music_4	┐(・。・┐) ♪	donger		Donger List
music_5	♪ヽ( ⌒o⌒)人(⌒-⌒ )v ♪	donger		Donger List
music_6	ヽ(⌐■_■)ノ♪♬	donger		Donger List
point_0	ԅ( ͒ ۝ ͒ )ᕤ	donger		Donger List
point_1	ԅ། ຈ ◞౪◟ຈ །و	donger		Donger List
point_2	ヽ〳 ՞ ᗜ ՞ 〵ง	donger		Donger List
point_3	ԅ། – ‸ – །ᕗ	donger		Donger List
point_4	ᕦ༼◣_◢༽つ	donger		Donger List
point_5	ԅ(☉Д☉)╮	donger		Donger List
point_6	ԅ༼ * ◕ ∧ ◕ * ༽ﾉ	donger		Donger List
point_7	ԅ༼ . º ʖ̯ º . ༽ง	donger		Donger List
point_8	╰(”◕﹏◕”)つ	donger		Donger List
point_9	ԅ╏ ᴼ ︿ ᴼ ╏੭	donger		Donger List
point_10	ԅ༼ : ◕ ۝ ◕ : ༽╯	donger		Donger List
point_11	ԅ༼ * ✖ ۝ ✖ * ༽୨	donger		Donger List
point_12	ᕕ║ ⊘ ౪ ⊘ ║ㄏ	donger		Donger List
point_13	ԅ▒ ˘ ▾ ˘ ▒┘	donger		Donger List
point_14	੧║ : ︣ ヮ ︣ : ║ㄏ	donger		Donger List
point_15	☜(ﾟヮﾟ☜)	donger		Donger List
point_16	ԅ║ ⁰ ۝ ⁰ ║┐	donger		Donger List
point_17	ᕙ(˵◕ω◕˵✿)つ	donger		Donger List
point_18	ԅ[ * ༎ຶ _ ༎ຶ * ]┐	donger		Donger List
point_19	ヽ། ﹒ ~ ﹒ །╮	donger		Donger List
point_20	ԅ⁞ ◑ ₒ ◑ ⁞ᓄ	donger		Donger List
point_21	ヽ⁞ ~ ◉ – ◉ ~ ⁞و	donger		Donger List
point_22	(☞ﾟヮﾟ)☞	donger		Donger List
point_23	ヽ༼ ʘ ∧ ʘ ༽ᓄ	donger		Donger List
point_24	ლ║ ✿ ☉ ω ☉ ✿ ║ᓄ	donger		Donger List
point_25	ლ༼ * ･ ⌂ ･ * ༽ᓄ	donger		Donger List
point_26	ᕕ[ ᓀ ڡ ᓂ ]ㄏ	donger		Donger List
point_27	c〳 ° ▾ ° 〵つ	donger		Donger List
point_28	ԅ| . ͡° ڡ ͡° . |ᕤ	donger		Donger List
point_29	ԅ༼ ･ 〜 ･ ༽╯	donger		Donger List
point_30	੧| ✿ ◔ ں ◔ ✿ |ᓄ	donger		Donger List
point_31	༼.◕ヮ◕.༽つ	donger		Donger List
point_32	੧| ⊗ ▾ ⊗ |୨	donger		Donger List
point_33	ԅ། ･ิ _ʖ ･ิ །ง	donger		Donger List
point_34	ԅ║ ಠ ਊ ಠೃ ║୨	donger		Donger List
point_35	ԅ╏ ˵ ⊚ ◡ ⊚ ˵ ╏┐	donger		Donger List
point_36	ԅ໒( ☯ ᗜ ☯ )७ᕗ	donger		Donger List
point_37	ԅ། ^ ͜ʟ ^ །و	donger		Donger List
point_38	ԅ[ •́ ﹏ •̀ ]و	donger		Donger List
point_39	(º◡º)っ	donger		Donger List
pyramid_0	ᕙ〳 ರ ︿ ರೃ 〵ᕗ	donger		Donger List
pyramid_1	ヽ〳 ՞ ᗜ ՞ 〵ง	donger		Donger List
pyramid_2	〳 ◔ Ĺ̯ ◔ 〵	donger		Donger List
pyramid_3	〳 •́ ﹏ •̀ 〵	donger		Donger List
pyramid_4	〳 ◉ ͜ʖ ◉ 〵	donger		Donger List
pyramid_5	┌〳 ˵ •́ o •̀ ˵ 〵┐	donger		Donger List
pyramid_6	ᕕ〳 ཀ 益 ཀ 〵ง	donger		Donger List
pyramid_7	/╲/\〳 ᴼ ౪ ᴼ 〵/\╱﻿\	donger		Donger List
pyramid_8	〳 ‾́ ﹏ ‾́ 〵	donger		Donger List
pyramid_9	╰〳 ՞ Ĺ̯ ՞ 〵ノ⌒.	donger		Donger List
pyramid_10	〳 ＾ ▽ ＾ 〵	donger		Donger List
pyramid_11	┌〳 ۞ ﹏ ۞ 〵┐	donger		Donger List
pyramid_12	乁〳 ” ˘ ෴ ˘ ” 〵ㄏ	donger		Donger List
pyramid_13	╰〳 ಠ 益 ಠೃ 〵╯	donger		Donger List
pyramid_14	凸〳 ಥ ڡ ಥ 〵凸	donger		Donger List
pyramid_15	╰〳˵ ✖ Д ✖ ˵〵⊃━☆ﾟ.*･｡ﾟ	donger		Donger List
pyramid_16	੧〳 ˵ ಠ ᴥ ಠ ˵ 〵ノ⌒.	donger		Donger List
pyramid_17	乁〳 ❛ д ❛ 〵ㄏ	donger		Donger List
pyramid_18	ᕦ〳 ◑ ‸ ◑ 〵ᕤ	donger		Donger List
pyramid_19	⋋〳 ￣ ᴥ ￣ 〵⋌	donger		Donger List
pyramid_20	〳 ͡° Ĺ̯ ͡° 〵	donger		Donger List
pyramid_21	╚═〳 ͡ᵔ ▃ ͡ᵔ 〵═╝	donger		Donger List
pyramid_22	⋋〳 ᵕ _ʖ ᵕ 〵⋌	donger		Donger List
pyramid_23	〳 : ⊘ ڡ ⊘ : 〵	donger		Donger List
pyramid_24	c〳 ° ▾ ° 〵つ	donger		Donger List
pyramid_25	c〳 ݓ ﹏ ݓ 〵੭	donger		Donger List
pyramid_26	୧〳 ＾ ౪ ＾ 〵୨	donger		Donger List
pyramid_27	ᕕ〳 ◕ ◞౪◟ ◕ 〵╭o͡͡͡	donger		Donger List
pyramid_28	┌〳 ･ o ･ 〵┐	donger		Donger List
pyramid_29	ᕕ〳 ் (oo) ் 〵╯	donger		Donger List
pyramid_30	୧〳 ” ʘ̆ ᗜ ʘ̆ ” 〵୨	donger		Donger List
pyramid_31	o͡͡͡╮〳 ~ ☉ ₒ ☉ ~ 〵╭o͡͡͡	donger		Donger List
pyramid_32	〳 = ◑ ‸ ◑ = 〵	donger		Donger List
pyramid_33	୧〳 ” • ڡ • ” 〵୨	donger		Donger List
pyramid_34	ᕙ〳 ʘ – ʘ 〵ᕗ	donger		Donger List
pyramid_35	〳 ☯ ﹏ ☯ 〵	donger		Donger List
raise_0	╰། ◉ ◯ ◉ །╯	donger		Donger List
raise_1	╚═། ◑ ▃ ◑ །═╝	donger		Donger List
raise_2	╰[ ⁰﹏⁰ ]╯	donger		Donger List
raise_3	└༼ ಥ ᗜ ಥ ༽┘	donger		Donger List
raise_4	╚═| ~ ಠ ₒ ಠ ~ |═╝	donger		Donger List
raise_5	╰໒( ි ▾ ි )७╯	donger		Donger List
raise_6	╚═[ ˵✖‿✖˵ ]═╝	donger		Donger List
raise_7	╰(◕ᗜ◕)╯	donger		Donger List
raise_8	╚═▐ ۞ ~ ۞ ▐═╝	donger		Donger List
raise_9	╰[✿•̀o•́✿]╯	donger		Donger List
raise_10	╰(˵ヘωヘ✿)╯	donger		Donger List
raise_11	╰༼ •̀۝•́ ༽╯	donger		Donger List
raise_12	╰( ◕ ᗜ ◕ )╯	donger		Donger List
raise_13	╚═░ ・ ﹏ ・ ░═╝	donger		Donger List
raise_14	╰{ ˵◕_◕˵ }╯	donger		Donger List
raise_15	༼ﾉ۞⌂۞༽ﾉ	donger		Donger List
raise_16	╰( . •́ ͜ʖ •̀ . )╯	donger		Donger List
raise_17	╰༼ ❛ ʖ̫ ❛ ༽╯	donger		Donger List
raise_18	╰། ͒ ▃ ͒ །╯	donger		Donger List
raise_19	╰| ՞ Ĺ̯ ՞ |╯	donger		Donger List
raise_20	└▐ ◐ ◯ ◐ ▐┘	donger		Donger List
raise_21	(:ㄏ■ Д ■ :)ㄏ	donger		Donger List
raise_22	╰໒(◉ᴥ◉)७╯	donger		Donger List
raise_23	└( ՞ ~ ՞ )┘	donger		Donger List
raise_24	╰〳 ಠ 益 ಠೃ 〵╯	donger		Donger List
raise_25	٩(◕‿◕｡)۶	donger		Donger List
raise_26	╰[✖Ĺ̯ಠ]╯	donger		Donger List
raise_27	\ ʕ◕‿◕ʔ /	donger		Donger List
raise_28	╰( ◕ ^ ◕ )╯	donger		Donger List
raise_29	╚═[ ☉ ڡ ☉ ]═╝	donger		Donger List
raise_30	└໒( ♥ ◡ ♥ )७┘	donger		Donger List
raise_31	└༼ •́ ͜ʖ •̀ ༽┘	donger		Donger List
raise_32	╚═╏ ⇀ ͜ر ↼ ╏═╝	donger		Donger List
raise_33	╰| ° ◞౪◟ ° |╯	donger		Donger List
raise_34	╰໒( ” ¤ ‿ ¤ ” )७╯	donger		Donger List
raise_35	╰༼ ∗ ಡ ▾ ಡ ∗ ༽╯	donger		Donger List
raise_36	└། – 〜 – །┘	donger		Donger List
raise_37	╚═໒( ” ◖ 〰 ◗ ” )७═╝	donger		Donger List
raise_38	╰[ ° 益 ° ]╯	donger		Donger List
raise_39	╚═〳 ͡ᵔ ▃ ͡ᵔ 〵═╝	donger		Donger List
raise_40	└། ๑ _ ๑ །┘	donger		Donger List
raise_41	└( ͡° ︿ °͡ )┘	donger		Donger List
raise_42	╰༼=ಠਊಠ=༽╯	donger		Donger List
raise_43	ヽ༼ ◉  ͜  ◉༽ﾉ	donger		Donger List
raise_44	╚═། ” ಡ Д ಡ ” །═╝	donger		Donger List
raise_45	└། . ⊙ ◞౪◟ ⊙ . །┘	donger		Donger List
raise_46	╰໒( = ◕ ◯ ◕ = )७╯	donger		Donger List
raise_47	୧〳 ” • ڡ • ” 〵୨	donger		Donger List
raise_48	o͡͡͡╮། * ◔ ʖ̫ ◔ * །╭o͡͡͡	donger		Donger List
raise_49	╰༼ ･ิ ﹏ ･ิ ༽╯	donger		Donger List
raise_50	╰╏ ◉ 〜 ◉ ╏╯	donger		Donger List
raise_51	└⁞ ۞ Ĺ̯ ۞ ⁞┘	donger		Donger List
raise_52	╚═། . ◯ o ◯ . །═╝	donger		Donger List
raise_53	╚═░ ◕ ▽ ◕ ░═╝	donger		Donger List
raise_54	ლ(ಠ_ಠლ)	donger		Donger List
raise_55	╰། ﹒ _ ﹒ །╯	donger		Donger List
raise_56	╚═╏ . ˘ ڡ ˘ . ╏═╝	donger		Donger List
raise_57	└| ಠ ‸ ಠ |┘	donger		Donger List
raise_58	ლ(- ◡ -ლ)	donger		Donger List
raise_59	╰། ❛ ڡ ❛ །╯	donger		Donger List
raise_60	o͡͡͡╮༼ ◔ _ ◔ ༽╭o͡͡͡	donger		Donger List
raise_61	└[ ◕ 〜 ◕ ]┘	donger		Donger List
raise_62	╚═[ ˵ •̀ ﹏ •́ ˵ ]═╝	donger		Donger List
raise_63	╰໒( ͡ຈ ᴥ ຈ͡ )७╯	donger		Donger List
raise_64	‎(/.__.)/	donger		Donger List
raise_65	ヽ༼ ͠ ͠° ͜ʖ ͠ ͠° ༽ﾉ	donger		Donger List
raise_66	╰(⇀‸↼)╯	donger		Donger List
raise_67	╰(⇀⌂↼‶)╯	donger		Donger List
raise_68	( ﾉ ﾟｰﾟ)ﾉ	donger		Donger List
raise_69	(ﾉಠ_ಠ)ﾉ	donger		Donger List
raise_70	ヽ༼ ˙ ͜ʟ˙ ༽ﾉ	donger		Donger List
raise_71	٩(ˊᗜˋ*)و	donger		Donger List
raise_72	ლ༼ཹ༽ლ	donger		Donger List
raise_73	ヽ( ͝° ͜ʖ͡°)ﾉ	donger		Donger List
raise_74	ヽ(´・ω・`)ﾉ	donger		Donger List
raise_75	└(◉◞౪◟◉)┘	donger		Donger List
raise_76	(ノ ̿ ̿ᴥ ̿ ̿)ノ	donger		Donger List
raise_77	(╯･ิ-･ิ)╯	donger		Donger List
raise_78	(/◔ ◡ ◔)/	donger		Donger List
raise_79	(_/¯◜ ω ◝)_/¯	donger		Donger List
raise_80	ノಠ_ಠノ	donger		Donger List
raise_81	ヽ༽ຈل͜ຈ༼ﾉ	donger		Donger List
raise_82	ヽ༼ ; ل͜ ; ༽ﾉ	donger		Donger List
raise_83	ヽ༼, ͡ຈ ͜ʖ ͡ຈ,༽ﾉ	donger		Donger List
raise_84	ヽ(͡◕ ͜ʖ ͡◕)ﾉ	donger		Donger List
raise_85	ヽ༼ຈ┏ل͜┓ຈ༽ﾉ	donger		Donger List
raise_86	╚═( ͡° ͜ʖ ͡°)═╝	donger		Donger List
raise_87	ヽ(‘ºل͟º)ノ	donger		Donger List
raise_88	ヽ༼✡ل͜✡༽ﾉ	donger		Donger List
raise_89	✡✡ヽ༼ຈل͜ຈ༽ﾉ✡✡	donger		Donger List
raise_90	ლ(▀̿̿Ĺ̯̿̿▀̿ლ)	donger		Donger List
raise_91	ヽ(╯▽╰)ﾉ	donger		Donger List
raise_92	ヽ(╯ل͜╰)ﾉ	donger		Donger List
raise_93	ヽ༼ ◉_◔ ༽ﾉ	donger		Donger List
raise_94	╰( ͡’◟◯ ͡’)╯	donger		Donger List
raise_95	ヽ(ಠ▃ಠ)ﾉ	donger		Donger List
raise_96	ヽ༼ • ͜ •༽ﾉ	donger		Donger List
run_0	ᕕ( ՞ ᗜ ՞ )ᕗ	donger		Donger List
run_1	ᕕ( ཀ ʖ̯ ཀ)ᕗ	donger		Donger List
run_2	ᕕ(◉Д◉ )ᕗ	donger		Donger List
run_3	ᕕ{  ͒ ʖ̯  ͒  }ᕗ	donger		Donger List
run_4	ᕕ(˵•̀෴•́˵)ᕗ	donger		Donger List
run_5	ᕕ〳 ཀ 益 ཀ 〵ง	donger		Donger List
run_6	ᕕ( ⁰ ▽ ⁰ )ᕗ	donger		Donger List
run_7	┗(＾0＾)┓	donger		Donger List
run_8	ᕕ(ಥʖ̯ಥ)ᕗ	donger		Donger List
run_9	ᕕ┌◕ᗜ◕┐ᕗ	donger		Donger List
run_10	ᕕ༼✿•̀︿•́༽ᕗ	donger		Donger List
run_11	ᕕ[ ・ ▾ ・ ]ᕗ	donger		Donger List
run_12	ᕕ| ͡■ ﹏ ■͡ |و	donger		Donger List
